@RELATION Heights

@ATTRIBUTE Height numeric
@ATTRIBUTE class {M,F}

@DATA
168.6205831,F
168.8327448,F
159.7015594,F
161.1928678,F
162.8184261,F
161.7122887,F
164.2343154,F
165.7268391,F
165.2831133,F
153.3749407,F
156.6430944,F
161.338304,F
157.6644455,F
160.4739628,F
165.060226,F
159.6438121,F
168.1064318,F
153.3867744,F
165.590864,F
147.8925084,F
164.6897457,F
167.5754398,F
154.2388969,F
154.1584086,F
154.6273642,F
159.52389,F
167.8780309,F
164.5813744,F
173.0716456,F
157.3023375,F
162.8725858,F
143.6340614,F
167.0827885,F
158.5238172,F
164.7828229,F
160.0364596,F
151.9340014,F
152.3656986,F
167.457456,F
170.6039497,F
160.6321187,F
165.4710468,F
159.7404906,F
165.1054148,F
155.4274839,F
165.1434016,F
160.0075137,F
168.5433446,F
165.9260295,F
163.2386219,F
157.1362535,F
161.9135412,F
155.9895755,F
169.7673414,F
150.8787,F
153.0408208,F
153.2882847,F
164.1498028,F
173.3305643,F
175.8256511,F
174.3270768,F
163.1601691,F
166.8126396,F
172.0067503,F
166.684476,F
157.641978,F
160.5279107,F
157.3141788,F
162.3839446,F
162.77837,F
168.6236992,F
172.4989872,F
167.4704681,F
168.9183347,F
159.0144229,F
163.0543169,F
157.4048458,F
156.4685454,F
156.1487961,F
168.2416522,F
150.7612808,F
168.7820048,F
152.544046,F
148.8507001,F
159.3479379,F
153.8752547,F
166.7545956,F
162.6035794,F
167.928937,F
164.206095,F
160.0664163,F
157.7845429,F
156.213067,F
168.4448904,F
159.3712566,F
177.3270796,F
166.018307,F
157.7747933,F
172.3780479,F
152.1249327,F
171.1074014,F
149.2552684,F
165.2174931,F
167.4459087,F
163.6526706,F
163.5896147,F
169.846467,F
165.3797944,F
158.4293249,F
161.1310859,F
161.8481985,F
159.5095766,F
172.7851053,F
168.050666,F
155.1150259,F
157.6330221,F
176.4563079,F
154.5277241,F
174.2645618,F
156.3434222,F
156.2020179,F
160.7634892,F
171.2943408,F
155.732633,F
172.3557921,F
173.0698172,F
168.3049586,F
167.8550977,F
168.3772809,F
156.377448,F
149.2996946,F
156.9085989,F
157.4354355,F
156.6571952,F
169.3785252,F
158.6884626,F
166.5413086,F
166.4129809,F
170.5353185,F
173.1080689,F
148.8736295,F
163.4103617,F
164.7260102,F
158.8722171,F
163.275607,F
166.689794,F
150.1609971,F
163.6092353,F
161.2392256,F
149.4728551,F
162.638631,F
151.1375163,F
165.2704524,F
159.6276539,F
160.5211467,F
158.8096631,F
171.2212972,F
160.461903,F
167.4272725,F
159.1161015,F
160.0610796,F
178.0000612,F
159.8550218,F
170.2293633,F
153.0586886,F
166.6308755,F
168.7347412,F
162.3825135,F
158.8781189,F
162.0648088,F
163.4061381,F
171.546008,F
158.2539459,F
156.2519277,F
159.4539031,F
168.1817455,F
174.3515729,F
160.772475,F
148.6545832,F
153.2655839,F
156.0421386,F
166.3087923,F
153.6304903,F
157.4808036,F
151.5558363,F
162.0603806,F
159.6856865,F
168.672644,F
158.8876078,F
176.9511796,F
157.8837876,F
159.2444448,F
169.3621622,F
156.6540266,F
152.4299324,F
164.1483968,F
152.3465641,F
164.646799,F
170.0089251,F
164.1329269,F
158.8445489,F
149.6221992,F
162.1720389,F
171.7945021,F
162.6995474,F
152.214217,F
167.4440215,F
163.2883347,F
160.9972216,F
164.800625,F
162.7561138,F
170.8523819,F
148.1976537,F
162.1995935,F
163.6240609,F
157.2222176,F
161.8760666,F
169.8723865,F
160.5884613,F
156.2846864,F
160.8371909,F
158.1229455,F
162.0622424,F
167.8951911,F
164.9636439,F
155.4258887,F
166.5713093,F
163.6699711,F
154.9896,F
152.0447133,F
161.9023958,F
169.1540357,F
153.8928308,F
163.7294516,F
160.3746218,F
154.3374986,F
144.3284892,F
176.1830083,F
158.2951382,F
167.2733235,F
157.8062848,F
164.234969,F
169.4329982,F
173.5100217,F
164.0276558,F
162.5675762,F
171.2864064,F
161.2536822,F
155.48145,F
170.5025222,F
170.0726851,F
176.2095631,F
158.1853869,F
166.2746749,F
178.6573372,F
162.306291,F
156.2333389,F
155.0140684,F
170.3808492,F
171.5137551,F
161.4721616,F
150.676693,F
166.5468579,F
164.6008733,F
162.5726811,F
153.5612301,F
164.9733638,F
169.3519655,F
158.2648988,F
165.4281452,F
152.6318699,F
154.4533962,F
157.8610153,F
168.2733777,F
167.4595637,F
157.2508976,F
156.8313202,F
158.0935357,F
160.0391059,F
162.4371189,F
163.6497151,F
156.7360884,F
151.073659,F
165.6329515,F
168.822984,F
164.7801609,F
162.1593987,F
150.2600987,F
160.0074002,F
164.0002026,F
158.1171329,F
170.3625268,F
162.5982627,F
170.6062622,F
166.0242249,F
158.1063024,F
163.5937709,F
171.8932789,F
165.5856047,F
153.8895747,F
157.3217947,F
169.6503155,F
162.4634656,F
167.405255,F
166.9847413,F
161.5273871,F
166.7028614,F
168.4371647,F
160.504831,F
165.1554425,F
162.4059834,F
164.4015372,F
159.533161,F
165.1220978,F
166.0862943,F
155.3968472,F
160.6813213,F
154.9263824,F
163.4264123,F
167.6419113,F
155.3387292,F
171.9181898,F
160.9970439,F
168.3410279,F
160.0802828,F
167.4206513,F
166.1078721,F
166.2553814,F
166.7522895,F
162.3558257,F
158.3322051,F
163.0162599,F
164.9589718,F
163.2507945,F
169.5672474,F
163.5506849,F
165.3948949,F
154.5221686,F
159.2582974,F
161.6697268,F
159.9813169,F
148.8885058,F
163.6545694,F
165.7929799,F
158.7067661,F
170.1197965,F
163.7111023,F
164.267717,F
158.1558552,F
156.5619338,F
163.0335504,F
161.0928207,F
170.4842011,F
157.8004208,F
162.2150007,F
163.768028,F
165.7509008,F
148.4272306,F
174.9529306,F
172.2596179,F
164.5346321,F
162.6723752,F
153.9922313,F
157.1015497,F
169.5474856,F
167.1917108,F
155.217842,F
165.4569615,F
156.5091334,F
169.1742768,F
163.8052003,F
153.8570058,F
155.3844877,F
158.0313087,F
161.7948194,F
163.4232911,F
173.6355589,F
154.0109856,F
162.1157369,F
160.1787189,F
166.3412251,F
161.7550305,F
162.9642015,F
160.2714335,F
155.3874192,F
166.9429532,F
154.6909862,F
163.574041,F
155.7020788,F
158.0738617,F
166.9759105,F
163.4002188,F
162.3782295,F
169.2581189,F
152.6758173,F
169.323073,F
164.179255,F
168.4556179,F
175.1053009,F
166.9123883,F
166.1534128,F
162.6080912,F
162.7814376,F
153.4699877,F
161.4049234,F
160.6572804,F
161.4832967,F
154.0134304,F
156.9051827,F
170.4744746,F
157.6495726,F
158.7483104,F
161.1971105,F
169.6814078,F
160.9033822,F
161.9201581,F
164.9624266,F
167.3844429,F
149.7455034,F
172.4210785,F
169.5667353,F
154.91261,F
160.9028531,F
154.6307315,F
155.4466,F
173.244291,F
163.9663918,F
158.3272109,F
159.4574034,F
164.5486652,F
156.8232773,F
165.0068139,F
155.9347749,F
159.4217914,F
158.2471301,F
148.3028872,F
155.2718381,F
161.1458548,F
171.705641,F
162.6475874,F
167.3447486,F
161.7888065,F
166.3653494,F
151.6005087,F
166.6053398,F
158.5674107,F
163.0931355,F
159.4122903,F
152.0918259,F
162.3188358,F
164.8319928,F
165.30008,F
169.4155965,F
162.348109,F
164.0948388,F
165.3738298,F
155.9751326,F
167.2334749,F
164.1077734,F
157.0802047,F
166.7166836,F
162.7146104,F
164.6814666,F
137.8283586,F
162.867589,F
162.8663489,F
155.7782486,F
159.6116813,F
170.5159503,F
157.5231066,F
158.0767446,F
169.1561608,F
162.2001435,F
154.0007731,F
164.5037465,F
157.9415707,F
164.4517465,F
167.5169337,F
159.7241568,F
157.8460862,F
157.5028844,F
153.9641606,F
160.7655027,F
160.5830752,F
154.7529248,F
161.9920691,F
159.8986603,F
152.4832337,F
172.6409994,F
145.2012337,F
168.0475538,F
159.9313068,F
161.9681169,F
163.8345821,F
158.6990796,F
161.6087255,F
146.8082689,F
162.0693299,F
157.4717095,F
158.075065,F
161.1465681,F
157.99993,F
165.3892454,F
154.8818931,F
169.6063463,F
162.0488661,F
163.5907635,F
161.5442521,F
157.490491,F
162.8350495,F
163.3633557,F
164.6721374,F
161.1806347,F
170.0230436,F
164.4575884,F
158.9969249,F
179.4623168,F
170.0373362,F
159.5135531,F
164.0523051,F
162.9953087,F
157.9659454,F
157.733311,F
172.1396482,F
160.9917809,F
167.70963,F
157.1580363,F
165.2047181,F
154.4282998,F
153.8778163,F
160.6670564,F
155.8428453,F
164.4158371,F
164.2229841,F
154.4733578,F
153.848305,F
170.4593142,F
153.9752605,F
157.2571254,F
162.9205776,F
168.3097571,F
159.1134108,F
153.1717573,F
154.4343935,F
162.418707,F
158.1984795,F
159.2910789,F
163.7200039,F
154.799606,F
156.5136594,F
162.7621753,F
156.5843888,F
164.3948946,F
153.7440856,F
162.7175839,F
153.7195518,F
164.7696494,F
164.2095579,F
158.498709,F
155.7215068,F
159.6791072,F
150.1684399,F
161.6926024,F
161.0149406,F
158.831251,F
159.9045152,F
163.7407644,F
166.3106903,F
164.3521168,F
165.5202746,F
164.7177986,F
163.197297,F
164.3986468,F
173.0147401,F
167.7511764,F
159.8230261,F
159.8958439,F
167.289147,F
170.8392111,F
158.624892,F
164.0098874,F
157.7823597,F
158.0721096,F
173.3252708,F
148.793937,F
167.8044462,F
164.8639369,F
156.9306671,F
163.5392214,F
169.4082535,F
172.4611883,F
161.9662419,F
158.4863652,F
160.9356948,F
152.752787,F
166.8476305,F
166.9520492,F
154.241537,F
165.0004914,F
160.6679379,F
167.1793294,F
161.2089448,F
180.651893,F
160.9954556,F
151.4838514,F
153.929017,F
159.3250406,F
154.0209908,F
168.0414563,F
172.134346,F
153.7246345,F
176.0230865,F
162.6256398,F
165.4199284,F
161.4491566,F
160.8022031,F
171.667194,F
159.1835998,F
173.7227418,F
155.7094312,F
164.3862571,F
170.1363602,F
162.0340003,F
156.4921205,F
153.8234487,F
168.1798425,F
157.5632199,F
160.1696729,F
158.9519074,F
161.4394006,F
167.1158725,F
154.5137139,F
169.3036575,F
161.4713668,F
172.5881301,F
158.4853929,F
166.9727185,F
159.3464918,F
161.0305953,F
162.9685517,F
144.7659189,F
163.7441321,F
156.0285956,F
156.9449864,F
164.316327,F
160.173904,F
150.1266856,F
174.4621937,F
172.2365466,F
158.7357167,F
160.4813144,F
160.4727317,F
167.0848977,F
165.6681048,F
160.0027117,F
165.5616989,F
158.9058826,F
164.2888429,F
157.5310663,F
172.0257508,F
157.3890014,F
158.3142223,F
165.7188884,F
165.0727202,F
152.1792003,F
161.6168124,F
161.855251,F
152.4295903,F
167.3232827,F
158.4568767,F
146.9418326,F
172.1708019,F
157.2127209,F
151.8077238,F
158.8191611,F
153.2318742,F
168.1107747,F
169.8005904,F
166.5885128,F
156.7404903,F
152.4962046,F
166.9483854,F
166.6773362,F
152.4679444,F
162.0585913,F
146.7785213,F
160.1234021,F
154.1646305,F
155.3117141,F
151.9497477,F
162.1883565,F
166.2663575,F
161.0081642,F
162.1357307,F
159.2655905,F
158.4858526,F
166.0818795,F
162.4553397,F
161.9590439,F
159.8566519,F
165.9862283,F
158.8892504,F
169.4724714,F
158.7573656,F
152.6449627,F
168.4072741,F
168.7634212,F
162.4406024,F
153.0254933,F
160.1037722,F
154.8659751,F
160.837288,F
166.3438774,F
155.9711855,F
159.4309067,F
152.8785159,F
165.1223349,F
178.360905,F
159.2038872,F
154.7012373,F
154.3297089,F
161.892785,F
161.4236587,F
158.8384067,F
166.5330267,F
148.9873687,F
171.5001222,F
167.8206115,F
161.4760595,F
168.0265809,F
163.1064176,F
167.6794171,F
159.92856,F
157.5024395,F
151.248394,F
166.3283597,F
170.0694303,F
163.4477206,F
165.0817322,F
161.6195907,F
158.2406629,F
162.6087595,F
149.1245583,F
170.578321,F
145.6768556,F
162.0141977,F
161.201895,F
151.8238241,F
173.4437898,F
164.7899341,F
160.911566,F
168.685945,F
168.2740251,F
149.9756487,F
168.4419163,F
158.7760702,F
176.3184638,F
162.1618239,F
174.8453336,F
166.7167023,F
158.6287551,F
165.1580149,F
156.4073256,F
167.0717874,F
166.7017324,F
152.7664219,F
153.0421296,F
169.4110703,F
151.7902685,F
171.8575876,F
158.780231,F
150.645382,F
167.5944795,F
170.7391739,F
160.6464689,F
158.8962642,F
163.5984158,F
158.7023325,F
165.5170723,F
157.4730914,F
162.7731354,F
165.6301497,F
165.3411276,F
160.8567298,F
150.9185278,F
155.9759284,F
160.2993713,F
168.9987385,F
156.0373778,F
165.6857129,F
159.8638966,F
148.9892292,F
162.6808069,F
157.2848211,F
155.5320584,F
164.322946,F
158.6636649,F
163.8481345,F
169.9642962,F
157.7378611,F
170.8688121,F
166.8963502,F
164.6697442,F
147.4017199,F
164.3816628,F
155.4640111,F
165.2753473,F
148.6312975,F
169.4794502,F
171.0101991,F
149.9646429,F
178.689039,F
167.2882552,F
160.9980561,F
166.7189641,F
159.085916,F
161.788184,F
159.4404918,F
168.8679298,F
167.2794902,F
171.6566536,F
147.6703237,F
154.2410606,F
165.4451345,F
170.5679997,F
157.2309808,F
165.28203,F
162.3307881,F
158.1422426,F
163.6043267,F
165.7725801,F
170.7073825,F
156.9494396,F
170.289815,F
160.290068,F
163.0942284,F
162.032264,F
158.5416518,F
156.4454178,F
164.203629,F
169.1629352,F
164.2348854,F
162.2025692,F
154.6510831,F
158.9497511,F
153.9225687,F
152.796065,F
155.3050553,F
156.1882519,F
158.7578191,F
161.9006133,F
154.3163934,F
160.864942,F
166.0341588,F
161.8649477,F
162.2630037,F
169.3880743,F
156.4471399,F
151.8627932,F
164.1882939,F
162.9621763,F
172.2420107,F
163.831754,F
166.0919274,F
174.4076999,F
170.577606,F
169.411314,F
167.2305643,F
147.3087514,F
155.1833051,F
169.4400474,F
163.12839,F
168.3314902,F
151.8814869,F
156.3860625,F
163.7942546,F
156.2217302,F
158.525978,F
159.7672294,F
160.5793811,F
173.4338752,F
159.6259723,F
171.2309253,F
166.4632241,F
154.8321561,F
165.2229547,F
146.5567099,F
157.6256232,F
172.9920018,F
169.0067162,F
160.1125478,F
172.1623332,F
154.6475784,F
169.7796117,F
165.2919575,F
168.5445827,F
164.1912339,F
155.837929,F
158.4741119,F
166.8251386,F
157.4788279,F
156.9767741,F
160.1055383,F
170.5130014,F
151.8666558,F
165.1960793,F
157.0706583,F
159.9396914,F
158.2009934,F
162.0557697,F
159.6829975,F
167.5304364,F
173.4506045,F
169.3973753,F
155.2164001,F
168.3442758,F
161.840694,F
150.970569,F
168.0249454,F
149.0610973,F
169.1193192,F
169.2412798,F
160.47786,F
167.3212825,F
158.4375039,F
171.2747678,F
159.4834493,F
172.8719908,F
169.5581146,F
167.4072084,F
166.099134,F
155.5541516,F
163.8307451,F
163.3770562,F
159.923251,F
161.7624885,F
165.8804458,F
164.663589,F
143.5967812,F
144.7172086,F
175.4410294,F
162.1922439,F
161.7580719,F
155.0506731,F
168.4474645,F
151.9934064,F
166.7837115,F
156.1978794,F
151.4718143,F
155.8181404,F
162.1668388,F
165.5473844,F
167.1742976,F
152.4659132,F
174.8233851,F
158.8907804,F
156.7855899,F
164.3649849,F
166.7881441,F
168.8573601,F
157.9911365,F
156.2217699,F
156.5413579,F
159.3095459,F
161.5025481,F
154.3239674,F
167.9397524,F
165.7089313,F
164.143505,F
164.1655835,F
163.8486199,F
170.7378559,F
162.0089286,F
156.3398204,F
161.8813898,F
155.4505265,F
159.3684337,F
169.0309257,F
159.7280601,F
156.4182156,F
161.3421532,F
156.4580481,F
159.7522809,F
163.0026688,F
158.5816566,F
167.5297219,F
165.6898579,F
147.9828512,F
152.4658299,F
162.0660422,F
153.8512648,F
163.6967032,F
153.5233143,F
156.2331301,F
165.1795264,F
163.3482798,F
167.6756414,F
166.8780323,F
167.2422804,F
160.9923158,F
174.8267134,F
161.8981578,F
162.5388593,F
142.1871626,F
175.2022528,F
155.1529202,F
167.5878969,F
165.0772677,F
156.9818143,F
159.9711694,F
159.4520789,F
157.7071613,F
165.0141282,F
169.1359106,F
164.8353803,F
150.4770076,F
160.980371,F
164.5610664,F
167.8029418,F
165.2336522,F
168.7049291,F
155.1355107,F
164.8293961,F
157.8037995,F
179.708582,F
164.390259,F
160.7571682,F
176.1715039,F
157.1766172,F
154.8221163,F
166.3261282,F
167.9374341,F
164.333334,F
173.0746124,F
156.2803356,F
162.9555526,F
168.1617866,F
172.6417345,F
166.7931317,F
161.4358308,F
157.1103009,F
158.7882841,F
152.0812318,F
164.4786984,F
161.3699165,F
166.6811687,F
163.4425704,F
165.7363178,F
150.7359314,F
170.3953728,F
164.5464149,F
161.8162215,F
163.7612359,F
154.0114756,F
175.1945637,F
155.4205894,F
153.9314294,F
157.1529526,F
166.7917604,F
151.8031241,F
169.8604796,F
154.0802874,F
156.9934218,F
158.8615499,F
154.9026349,F
170.2745074,F
165.3690668,F
154.9140693,F
164.5128365,F
169.9903539,F
155.3047427,F
167.5521548,F
156.1218772,F
146.6600874,F
159.2653894,F
154.2260718,F
159.48575,F
167.6421702,F
167.2471036,F
167.4960312,F
166.154081,F
169.5886813,F
144.8532979,F
154.2863754,F
160.794879,F
157.9501113,F
165.9557603,F
159.8879206,F
150.8903614,F
160.8703189,F
169.6782765,F
148.2115477,F
164.9758266,F
152.560386,F
168.5139002,F
170.8673617,F
167.6303435,F
169.6481034,F
166.4838753,F
170.6328065,F
149.2313223,F
157.8797354,F
160.2363124,F
166.2306674,F
160.4556982,F
160.9494692,F
158.1896137,F
151.1672827,F
174.1029003,F
159.9081118,F
158.3832522,F
161.6593736,F
173.3793776,F
163.001345,F
164.5422669,F
160.3630322,F
155.1310341,F
152.1499465,F
161.5592894,F
157.350823,F
168.3804238,F
157.9351689,F
153.5291489,F
157.2645667,F
169.2263423,F
150.0167247,F
164.7530002,F
162.8029088,F
155.2212405,F
162.8324412,F
160.0814808,F
155.6470074,F
151.6355217,F
165.8401152,F
159.6886983,F
159.7754468,F
159.9410808,F
172.5812164,F
165.6481124,F
169.6051339,F
167.0165509,F
156.6456834,F
159.3303768,F
165.5258917,F
157.0380586,F
164.6085374,F
162.5558122,F
173.2340569,F
166.6715917,F
164.1862281,F
154.0604822,F
154.2720578,F
166.1006241,F
168.2798846,F
156.1487969,F
163.8168874,F
145.7344267,F
157.6222702,F
153.5995454,F
153.5258903,F
177.4660192,F
167.2100433,F
149.9794525,F
172.8243054,F
160.9158518,F
166.6500179,F
151.2283704,F
154.825914,F
160.4759256,F
159.0971543,F
157.6776925,F
152.4773018,F
150.1095551,F
168.0785365,F
170.3505728,F
162.2247002,F
175.3469776,F
157.3383845,F
